# Step	AvgQ	AvgP
7693	0.0427441	0.0997753
7694	0.0427441	-0.0901894
7695	0.0427441	-0.0996563
7696	0.0427441	-0.014518
7697	0.0411946	0.0284896
7698	0.0357168	0.107306
7699	0.0357168	-0.00326063
7700	0.0346082	0.0200747
7701	0.0346082	-0.0258612
7702	0.0346082	0.0145263
7703	0.0346082	0.0012529
7704	0.036944	-0.0488864
7705	0.0364722	0.00723935
7706	0.0364722	-0.124697
7707	0.0364722	0.110191
7708	0.0350685	0.0259438
7709	0.0350685	0.0620314
7710	0.0350685	-0.0544353
7711	0.0345084	0.00912198
7712	0.0345084	0.110765
7713	0.0345084	-0.0219032
7714	0.0300592	0.0870935
7715	0.0300592	0.133473
7716	0.0326082	-0.0528854
7717	0.0326082	0.0637043
7718	0.0285758	0.0788549
7719	0.0285758	-0.036933
7720	0.0308226	-0.046741
7721	0.0308226	-0.0352784
7722	0.0308226	-0.00603994
7723	0.0288847	0.0369877
7724	0.0288847	-0.0427012
7725	0.0266781	0.0424888
7726	0.0258349	0.0152975
7727	0.025716	0.000833251
7728	0.0317308	-0.122079
7729	0.0316345	2.5915e-05
7730	0.0316345	0.0212716
7731	0.0316345	-0.0325131
7732	0.0316345	-0.107425
7733	0.0316345	-0.00293057
7734	0.0316345	-0.0674983
7735	0.0361321	-0.0920288
7736	0.0361321	-0.00984816
7737	0.0361321	-0.0087711
7738	0.0361321	-0.0103613
7739	0.0354485	0.011532
7740	0.0345521	0.015838
7741	0.0359719	-0.0305243
7742	0.0359719	0.00313762
7743	0.0380974	-0.0447531
7744	0.0380974	-0.0460204
7745	0.0381123	-0.00258396
7746	0.0379548	0.000871965
7747	0.0379548	-0.00593074
7748	0.0379542	-0.00226517
7749	0.0379542	-0.0489351
7750	0.0362814	0.0312477
7751	0.0377914	-0.0324368
7752	0.0377914	-0.0940207
7753	0.0367193	0.0192184
7754	0.0367193	-0.0425151
7755	0.0367193	-0.0227275
7756	0.0347385	0.037493
7757	0.0347385	-0.0589295
7758	0.0347385	0.0984155
7759	0.0357925	-0.023205
7760	0.0395684	-0.0778153
7761	0.0382304	0.0244407
7762	0.0382304	0.0381457
7763	0.04005	-0.0387574
7764	0.04005	0.0148612
7765	0.0395683	0.00725121
7766	0.0395683	-0.0251021
7767	0.0389749	0.0095183
7768	0.0389749	-0.0217733
7769	0.0429331	-0.0816609
7770	0.0457719	-0.059465
7771	0.0484702	-0.0568184
7772	0.0536357	-0.106425
7773	0.0536357	-0.028078
7774	0.0536357	0.0726001
7775	0.0540661	-0.0118424
7776	0.0601255	-0.124674
7777	0.0601255	-0.105968
7778	0.0605868	-0.0128491
7779	0.0639404	-0.0708417
7780	0.067596	-0.0770933
7781	0.0659742	0.0284488
7782	0.0659742	0.104621
7783	0.0659742	0.0357319
7784	0.0672308	-0.0291395
7785	0.0672308	-0.0705116
7786	0.0654544	0.0315679
7787	0.0659763	-0.0143837
7788	0.0659763	-0.0669352
7789	0.0662092	-0.00862475
7790	0.0662092	0.0176504
7791	0.0662092	-0.0514577
7792	0.0640905	0.0384879
7793	0.0640905	0.0812689
7794	0.0678903	-0.0799916
7795	0.0685329	-0.0169499
7796	0.0685329	-0.0507937
7797	0.0685329	0.0781674
7798	0.0696415	-0.0263264
7799	0.0690617	0.00744403
7800	0.0701802	-0.0265581
7801	0.0661205	0.0771502
7802	0.0661205	0.0395059
7803	0.0661205	0.10083
7804	0.0661205	0.0601529
7805	0.0683019	-0.047681
7806	0.0683019	0.00980753
7807	0.0684289	-0.006642
7808	0.0614838	0.135078
7809	0.0614838	0.00726854
7810	0.0587415	0.051268
7811	0.0587415	0.0158695
7812	0.0587415	-0.00292898
7813	0.0614874	-0.0585496
7814	0.057452	0.0771819
7815	0.0586544	-0.0275416
7816	0.0586544	0.0427624
7817	0.0608481	-0.0474795
7818	0.066493	-0.116775
7819	0.0682304	-0.0388052
7820	0.0682304	0.0889566
7821	0.0725569	-0.090794
7822	0.0725569	0.0225762
7823	0.0725569	0.00162462
7824	0.0756449	-0.0662364
7825	0.0747158	0.0140838
7826	0.0747158	-0.0652894
7827	0.0781134	-0.072571
7828	0.0775226	0.00715694
7829	0.081318	-0.0807101
7830	0.081318	0.0184226
7831	0.0842262	-0.0631579
7832	0.0848887	-0.0183266
7833	0.0873502	-0.054421
7834	0.0873502	0.000496102
7835	0.0843333	0.0552204
7836	0.08822	-0.0829472
7837	0.0825772	0.107792
7838	0.0889637	-0.132938
7839	0.0889637	-0.0716561
7840	0.0942361	-0.110994
7841	0.0942361	-0.0685399
7842	0.0942361	-0.0754029
7843	0.0939554	-2.70707e-05
7844	0.0939554	0.0736606
7845	0.0928304	0.0169117
7846	0.0876366	0.0985178
7847	0.0888022	-0.0286152
7848	0.0888022	0.0498433
7849	0.0885293	0.000144103
7850	0.0885293	0.0463895
7851	0.0923699	-0.0822756
7852	0.0910084	0.0217452
7853	0.0910084	0.010143
7854	0.0913794	-0.0128929
7855	0.0913794	0.154044
7856	0.0969283	-0.116681
7857	0.0948254	0.0363292
7858	0.0943745	0.00335024
7859	0.0978214	-0.0747365
7860	0.0944306	0.0620851
7861	0.094769	-0.0124442
7862	0.094769	-0.00791246
7863	0.0954494	-0.0193183
7864	0.0967473	-0.031735
7865	0.0983631	-0.0381824
7866	0.0983631	0.00304775
7867	0.0966796	0.0278388
7868	0.0942524	0.0428435
7869	0.0942524	-0.0250494
7870	0.0942524	0.0964611
7871	0.0945045	-0.0107048
7872	0.0945045	0.0323383
7873	0.0945045	-0.0694548
7874	0.0945045	0.11362
7875	0.0945045	0.0569537
7876	0.0945045	-0.113417
7877	0.0918473	0.047583
7878	0.0918473	-0.0781874
7879	0.0888307	0.0549451
7880	0.0936242	-0.10139
7881	0.0887634	0.0917967
7882	0.0887634	0.105699
7883	0.0879861	0.0102554
7884	0.0879861	-0.0253845
7885	0.0879861	-0.00461019
7886	0.091635	-0.0784023
7887	0.091635	0.0584725
7888	0.091635	-0.0209286
7889	0.091635	-0.111053
7890	0.091635	0.177327
7891	0.091635	-0.0131874
7892	0.08789	0.0695561
7893	0.0911396	-0.0703941
7894	0.0864295	0.088926
7895	0.0920296	-0.11741
7896	0.0929511	-0.0239866
7897	0.0970964	-0.0886475
7898	0.098949	-0.0429483
7899	0.0981465	0.0101471
7900	0.0980869	-0.00469059
7901	0.0972538	0.0108134
7902	0.0972538	0.0355823
7903	0.10153	-0.0915355
7904	0.10153	0.0329209
7905	0.100781	0.00891801
7906	0.0965748	0.0782593
7907	0.102153	-0.117577
7908	0.0952849	0.131508
7909	0.0952849	0.0157635
7910	0.0952849	0.0215606
7911	0.0952849	0.0867585
7912	0.094827	0.00346186
7913	0.0841579	0.208125
7914	0.0841579	-0.0662721
7915	0.0835115	0.00790756
7916	0.0787261	0.0908911
7917	0.0787261	-0.0682294
7918	0.0787261	-0.0357339
7919	0.0763418	0.04306
7920	0.0763418	-0.00202485
7921	0.0789283	-0.0564118
7922	0.0789283	0.151771
7923	0.0820364	-0.0670206
7924	0.0755501	0.125068
7925	0.0760495	-0.0145398
7926	0.07744	-0.0324256
7927	0.07744	0.112094
7928	0.0737084	0.0701383
7929	0.0737084	-0.122341
7930	0.0749625	-0.0295527
7931	0.0749625	-0.00888442
7932	0.0718973	0.0569316
7933	0.070379	0.0261143
7934	0.0670017	0.063462
7935	0.0642046	0.0520367
7936	0.0642046	-0.115565
7937	0.0729283	-0.178676
7938	0.0701361	0.051583
7939	0.0681137	0.0363231
7940	0.0720165	-0.0822988
7941	0.0692655	0.0508124
7942	0.0781578	-0.182357
7943	0.0781578	-0.036143
7944	0.0779451	-0.000423879
7945	0.0800844	-0.0475476
7946	0.0800844	0.00323666
7947	0.0800844	0.0522983
7948	0.0788716	0.0195029
7949	0.0788716	-0.0457651
7950	0.0788716	0.0714657
7951	0.0788716	0.00635197
7952	0.0788716	0.0426902
7953	0.0765868	0.0410565
7954	0.0747649	0.0319184
7955	0.0747649	0.0522363
7956	0.0748413	-0.0060133
7957	0.0748413	0.0117014
7958	0.0748413	-0.0379834
7959	0.0748413	0.0968266
7960	0.0762286	-0.0322915
7961	0.0762286	-0.0368583
7962	0.0762286	-0.125725
7963	0.0791286	-0.0626878
7964	0.0791286	0.0614675
7965	0.0790344	-0.0028569
7966	0.0792953	-0.00996862
7967	0.0792953	-0.0275271
7968	0.0792953	-0.0283977
7969	0.0784121	0.0129443
7970	0.0805086	-0.0467175
7971	0.0835248	-0.0652731
7972	0.0871683	-0.0780253
7973	0.0860093	0.0179999
7974	0.0860093	-0.0443537
7975	0.0860093	0.125886
7976	0.0897839	-0.0808026
7977	0.0897839	-0.0244938
7978	0.0867953	0.0545087
7979	0.0867953	0.0334509
7980	0.0833883	0.063072
7981	0.0865876	-0.0691157
7982	0.0865876	-0.0359393
7983	0.0865876	-0.05792
7984	0.0865876	0.0391142
7985	0.0885654	-0.0448279
7986	0.0911739	-0.0575871
7987	0.0911739	0.0638518
7988	0.0905337	0.00736306
7989	0.0877805	0.0497451
7990	0.0877805	-0.102059
7991	0.0908024	-0.0658231
7992	0.0908024	0.179406
7993	0.0905801	-0.000990963
7994	0.0878853	0.0485723
7995	0.0859962	0.0325872
7996	0.0859962	-0.0366986
7997	0.0859962	0.0153585
7998	0.0859962	0.0338857
7999	0.087513	-0.035554
8000	0.087513	0.0219482
8001	0.0890338	-0.0357256
8002	0.0879851	0.0156775
8003	0.0860512	0.0334791
8004	0.0860512	-0.0236156
8005	0.0860512	0.023439
8006	0.0860512	0.0073183
8007	0.0860512	0.129252
8008	0.0860512	-0.00366364
8009	0.0878388	-0.0409858
8010	0.0878388	0.0458408
8011	0.0878388	0.00540141
8012	0.0878388	0.0493369
8013	0.095305	-0.154891
8014	0.095305	-0.103972
8015	0.0911431	0.0776891
8016	0.0911431	0.0159349
8017	0.0911431	0.0637988
8018	0.0873135	0.0712808
8019	0.0873135	-0.0208629
8020	0.0874314	-0.0076
8021	0.0857492	0.0284696
8022	0.0887626	-0.0655315
8023	0.09005	-0.0311226
8024	0.0885384	0.0248906
8025	0.0885384	0.0343882
8026	0.0894093	-0.0227614
8027	0.0878676	0.0255345
8028	0.0823416	0.105472
8029	0.0823416	-0.024777
8030	0.0799134	0.043724
8031	0.0799134	-0.0329119
8032	0.0845353	-0.0974164
8033	0.0842604	0.000439084
8034	0.0888655	-0.0973397
8035	0.0865941	0.0401897
8036	0.0866418	-0.00614962
8037	0.0839003	0.0497442
8038	0.0839003	-0.0887391
8039	0.0814881	0.0433088
8040	0.0814881	-0.0275267
8041	0.0847327	-0.069909
8042	0.0841705	0.00618568
8043	0.0841705	-0.0350667
8044	0.0841705	0.00395529
8045	0.0841705	0.0406695
8046	0.08103	0.0578887
8047	0.08103	0.0936451
8048	0.0803881	0.00800462
8049	0.0785002	0.0330119
8050	0.0785002	-0.00419445
8051	0.0785002	0.0936427
8052	0.0784119	-0.00293843
8053	0.0784119	0.088456
8054	0.0784119	0.0525683
8055	0.0784119	0.00439569
8056	0.0784119	0.0497624
8057	0.0784119	0.124266
8058	0.0784119	0.018647
8059	0.0788041	-0.0125614
8060	0.0817413	-0.063587
8061	0.0806521	0.0169243
8062	0.0848256	-0.0884744
8063	0.084387	0.00370311
8064	0.0872858	-0.0631536
8065	0.0859266	0.0220055
8066	0.0861138	-0.0089064
8067	0.088162	-0.04621
8068	0.0843581	0.0709443
8069	0.0843581	0.0834745
8070	0.0843581	0.10232
8071	0.0843581	0.0381636
8072	0.0864964	-0.047911
8073	0.0864964	0.00292297
8074	0.0864964	0.0327451
8075	0.0864964	-0.0189817
8076	0.0852	0.0207925
8077	0.0827185	0.0446195
8078	0.0810958	0.0275603
8079	0.0810958	0.00023681
8080	0.0810958	0.0488532
8081	0.0810958	0.0398233
8082	0.0831971	-0.0469749
8083	0.0831971	0.0059345
8084	0.0822336	0.0143199
8085	0.0822336	0.0332099
8086	0.0849222	-0.0588129
8087	0.0849222	0.0460174
8088	0.0849222	0.028791
8089	0.082779	0.0378584
8090	0.0833221	-0.0158482
8091	0.0831414	-0.0013763
8092	0.0831414	0.0448374
8093	0.0830524	-0.00320128
8094	0.0834165	-0.0122781
8095	0.0834165	0.0333637
8096	0.0853996	-0.0447446
8097	0.0853996	0.0331231
8098	0.0853996	0.0250893
8099	0.092371	-0.144829
8100	0.092371	-0.0552197
8101	0.0917635	0.00663576
8102	0.0867034	0.0959024
8103	0.0867034	-0.00209132
8104	0.0867034	0.0873482
8105	0.0892812	-0.0568607
8106	0.0892812	-0.135382
8107	0.0889442	0.00139949
8108	0.0940025	-0.106702
8109	0.0945425	-0.0164603
8110	0.0945425	0.016608
8111	0.0997655	-0.110338
8112	0.101679	-0.0443269
8113	0.101679	0.0721617
8114	0.101679	0.0869351
8115	0.102045	-0.0134442
8116	0.102045	0.0568932
8117	0.100974	0.015359
8118	0.100974	0.0445645
8119	0.101176	-0.0101049
8120	0.101176	0.0431821
8121	0.106205	-0.106854
8122	0.108421	-0.0507858
8123	0.108421	0.0247429
8124	0.108421	0.0772167
8125	0.110746	-0.0530859
8126	0.111455	-0.0208521
8127	0.111455	-0.0163879
8128	0.111455	0.0470731
8129	0.113404	-0.0457515
8130	0.111045	0.0404752
8131	0.109427	0.0257674
8132	0.112452	-0.0671745
8133	0.119933	-0.156664
8134	0.119933	0.0852509
8135	0.119933	0.00800593
8136	0.119933	0.0583024
8137	0.118808	0.0153535
8138	0.118808	0.111514
8139	0.118322	0.00261233
8140	0.117867	0.00202144
8141	0.117867	0.0173769
8142	0.114891	0.0525728
8143	0.116035	-0.0298124
8144	0.114274	0.0283346
8145	0.114274	-0.016115
8146	0.114274	0.174595
8147	0.119203	-0.105651
8148	0.119203	0.0164565
8149	0.119203	-0.0379339
8150	0.119203	0.0681026
8151	0.119203	0.0706296
8152	0.119203	-0.00542379
8153	0.119203	0.122805
8154	0.111973	0.137752
8155	0.111973	0.0109235
8156	0.111973	0.0980345
8157	0.111973	0.00181015
8158	0.111973	0.102751
8159	0.104156	0.149944
8160	0.104156	0.0213313
8161	0.106914	-0.0615137
8162	0.106914	-0.0182007
8163	0.10483	0.0353496
8164	0.10483	0.00282029
8165	0.10483	0.158587
8166	0.101347	0.0635002
8167	0.104405	-0.0673508
8168	0.104405	0.0591945
8169	0.101107	0.0598389
8170	0.102398	-0.0319381
8171	0.0979341	0.0833088
8172	0.0975393	0.00203983
8173	0.100906	-0.073324
8174	0.0947323	0.117675
8175	0.0947323	-0.0117964
8176	0.0947323	0.010477
8177	0.0947141	-0.00531608
8178	0.096699	-0.0454566
8179	0.096699	-0.023118
8180	0.0956044	0.0161355
8181	0.0927872	0.0507248
8182	0.0916629	0.0169655
8183	0.0881542	0.064819
8184	0.0881542	-0.0111914
8185	0.0881542	0.019891
8186	0.0881542	0.0782503
8187	0.0863534	0.0308026
8188	0.0863534	0.0263674
8189	0.0854104	0.0137174
8190	0.0877534	-0.0520751
8191	0.0906833	-0.0639783
8192	0.0906833	0.0755396
8193	0.0892835	0.0226128
8194	0.0892835	0.0736455
8195	0.0861846	0.0567496
8196	0.0861846	0.0100252
8197	0.0861846	-0.0352113
8198	0.0861846	0.0208457
8199	0.0911279	-0.104235
8200	0.0911279	0.0550026
8201	0.0911279	-0.0174285
8202	0.0911279	-0.0370531
8203	0.0923456	-0.0298674
8204	0.0933116	-0.0248959
8205	0.0933116	0.0230908
8206	0.0933116	-0.014413
8207	0.0930153	0.000341501
8208	0.089954	0.0557714
8209	0.089954	0.122163
8210	0.089954	0.0101628
8211	0.089954	0.0671227
8212	0.0922139	-0.0506846
8213	0.0953942	-0.0692634
8214	0.0956932	-0.011713
8215	0.0988329	-0.068658
8216	0.0972327	0.0261403
8217	0.0994872	-0.0510116
8218	0.0994872	0.0105508
8219	0.101053	-0.0373545
8220	0.101053	0.0240003
8221	0.101053	-0.0415881
8222	0.101053	0.0817644
8223	0.101053	0.0230371
8224	0.101053	0.011092
8225	0.101053	-0.0213317
8226	0.102849	-0.0420473
8227	0.102849	0.0450259
8228	0.102849	0.0638289
8229	0.0967813	0.115435
8230	0.0893144	0.143833
8231	0.0877932	0.0251296
8232	0.0895403	-0.040277
8233	0.0895403	0.0239189
8234	0.0895403	0.0666043
8235	0.0895403	-0.0576708
8236	0.0895403	-0.0573579
8237	0.0895403	-0.0274096
8238	0.0895403	0.166579
8239	0.0909926	-0.0344752
8240	0.0909926	0.111745
8241	0.0905918	0.00257633
8242	0.0905918	0.0839113
8243	0.0905918	-0.0223067
8244	0.0905918	0.0549286
8245	0.0952186	-0.098156
8246	0.0952186	0.123336
8247	0.0926862	0.0450404
8248	0.0926862	0.0270005
8249	0.0907559	0.033124
8250	0.0907559	0.0552611
8251	0.0907559	-0.0378364
8252	0.0883608	0.042556
8253	0.091185	-0.0618953
8254	0.0878538	0.0612888
8255	0.0878538	-0.0789676
8256	0.0836501	0.0789739
8257	0.0836501	0.0346929
8258	0.0836501	-0.0138783
8259	0.0798607	0.070924
8260	0.0823476	-0.0546273
8261	0.0823476	-0.0707692
8262	0.0825892	-0.00977991
8263	0.0825892	0.061182
8264	0.0825892	-0.0928533
8265	0.0849646	-0.0525564
8266	0.0802267	0.0898523
8267	0.0802267	-0.0721135
8268	0.0774882	0.0500688
8269	0.0774882	-0.0939706
8270	0.0749651	0.0459163
8271	0.0749651	0.0632236
8272	0.079447	-0.0943126
8273	0.0792157	-0.000129094
8274	0.0792157	0.0637625
8275	0.0792157	-0.0547222
8276	0.0792157	0.075681
8277	0.0800628	-0.0217273
8278	0.0789414	0.0176713
8279	0.0789414	0.0757321
8280	0.0789414	0.0562807
8281	0.0789414	0.128889
8282	0.081287	-0.0517407
8283	0.080622	0.0084524
8284	0.0777049	0.0536256
8285	0.0777049	0.0635276
8286	0.0820421	-0.0915785
8287	0.0812335	0.0112847
8288	0.0812335	0.00340555
8289	0.0851299	-0.0829569
8290	0.0833712	0.0301393
8291	0.0833712	0.0420235
8292	0.0820333	0.0218124
8293	0.0806879	0.022043
8294	0.0806879	-0.099952
8295	0.0806879	0.0466464
8296	0.0806879	0.0377163
8297	0.0818734	-0.0285966
8298	0.0862	-0.0916162
8299	0.0862	-0.0265647
8300	0.0862	0.108526
8301	0.0832905	0.0531373
8302	0.0858003	-0.055292
8303	0.0910942	-0.111236
8304	0.0910942	0.0624553
8305	0.0910942	0.0536428
8306	0.0910942	-0.105474
8307	0.0893488	0.0295146
8308	0.0893488	0.0888355
8309	0.0893488	-0.0632844
8310	0.0893228	-0.00483655
8311	0.0893228	-0.0740688
8312	0.0893228	0.0144569
8313	0.0861371	0.0584853
8314	0.0878929	-0.0403533
8315	0.085152	0.0496583
8316	0.0812304	0.0734818
8317	0.0812304	0.0117335
8318	0.0821025	-0.0223484
8319	0.0812275	0.0126114
8320	0.0812275	-0.0428205
8321	0.0813863	-0.00805292
8322	0.0821216	-0.0196166
8323	0.0821216	0.11932
8324	0.0821216	0.0188555
8325	0.0824123	-0.01075
8326	0.0858491	-0.0738156
8327	0.0858491	-0.0254767
8328	0.0858491	0.0941788
8329	0.0892101	-0.0725034
8330	0.0892101	0.00576635
8331	0.0905314	-0.0318291
8332	0.0879443	0.0464161
8333	0.0912761	-0.0720446
8334	0.084371	0.132907
8335	0.084371	0.0705632
8336	0.0828202	0.0260169
8337	0.083864	-0.0258847
8338	0.0801607	0.0691858
8339	0.0801607	0.094267
8340	0.0855776	-0.113363
8341	0.0870447	-0.0345328
8342	0.0870447	0.0441005
8343	0.0900031	-0.0645057
8344	0.088644	0.0218385
8345	0.0948167	-0.129018
8346	0.0948167	0.0636404
8347	0.0959385	-0.0281678
8348	0.10012	-0.0895563
8349	0.10141	-0.0318571
8350	0.101681	-0.0115062
8351	0.103154	-0.0356262
8352	0.105864	-0.0604817
8353	0.106711	-0.0233252
8354	0.106711	0.0199453
8355	0.106711	0.0356669
8356	0.106908	-0.0103548
8357	0.106908	-0.0540666
8358	0.106908	-0.028593
8359	0.104686	0.0381213
8360	0.104686	0.0792891
8361	0.104686	-0.0976589
8362	0.104686	0.0357809
8363	0.104686	0.0186963
8364	0.102525	0.037024
8365	0.101655	0.0112996
8366	0.0978561	0.0700282
8367	0.09281	0.0952559
8368	0.09281	0.0017945
8369	0.09281	0.0835599
8370	0.09281	-0.10761
8371	0.0911026	0.0286519
8372	0.0894211	0.0282326
8373	0.0865901	0.0513727
8374	0.0862078	0.00246814
8375	0.0866555	-0.0141422
8376	0.087923	-0.030597
8377	0.0855497	0.0422884
8378	0.0903508	-0.101346
8379	0.0950242	-0.0990742
8380	0.0975906	-0.0571302
8381	0.0975906	0.146491
8382	0.0946798	0.0524812
8383	0.0946798	0.0759619
8384	0.092595	0.0361011
8385	0.092595	0.00112855
8386	0.0923513	-0.000669067
8387	0.0923513	0.0519398
8388	0.0923513	0.0485898
8389	0.0923513	0.0614863
8390	0.085425	0.133267
8391	0.0843754	0.0159111
8392	0.0843754	-0.0271696
8393	0.0843754	0.160415
8394	0.0857056	-0.0317172
8395	0.0857056	-0.0626494
8396	0.0897273	-0.0857364
8397	0.0874373	0.0405118
8398	0.0896142	-0.0488693
8399	0.0896142	0.0384571
8400	0.0896142	0.0999375
8401	0.0879794	0.0273875
8402	0.0879794	0.123646
8403	0.0879794	0.0301306
8404	0.0879794	0.0589254
8405	0.0867397	0.0195675
8406	0.0881601	-0.0336665
8407	0.0881601	0.085105
8408	0.0881601	-0.00268457
8409	0.0894615	-0.0313674
8410	0.0885756	0.0123889
8411	0.0844771	0.0768222
8412	0.0826284	0.031983
8413	0.0826284	0.0362175
8414	0.0826284	0.0763585
8415	0.0826284	0.108509
8416	0.0847601	-0.0476759
8417	0.0847601	-0.00407815
8418	0.0816157	0.0579318
8419	0.0816157	0.0867093
8420	0.0816157	0.0678852
8421	0.0816157	-0.0226041
8422	0.0816157	0.0183779
8423	0.0811817	0.00380334
8424	0.0811817	0.0615205
8425	0.08111	-0.00343111
8426	0.0832247	-0.0472437
8427	0.0832247	0.0325546
8428	0.0845348	-0.0312459
8429	0.0845348	0.087047
8430	0.0908973	-0.132574
8431	0.0908973	0.0909841
8432	0.0908973	0.00354522
8433	0.0898001	0.0165353
8434	0.0898001	0.00528038
8435	0.0892409	0.00582156
8436	0.0879298	0.0209237
8437	0.088754	-0.0217906
8438	0.088754	-0.0282807
8439	0.088754	-0.00900819
8440	0.088754	0.0913341
8441	0.088754	0.00877012
8442	0.0873211	0.0233926
8443	0.0886036	-0.0309381
8444	0.0884138	-0.00150903
8445	0.0884138	0.0361183
8446	0.0884138	0.110772
8447	0.0884138	-0.0025777
8448	0.0916867	-0.070892
8449	0.0916867	0.122019
8450	0.0881675	0.0650257
8451	0.083995	0.0783314
8452	0.0846004	-0.0171699
8453	0.0895157	-0.103578
8454	0.0862298	0.0604821
8455	0.0862298	-0.0304325
8456	0.0864097	-0.00877701
8457	0.0864097	0.025354
8458	0.0888437	-0.0539597
8459	0.0888437	-0.0205189
8460	0.0871796	0.0280212
8461	0.0855193	0.0280446
8462	0.0855193	-0.0311332
8463	0.0843011	0.0192854
8464	0.0843011	0.120167
8465	0.0890613	-0.100452
8466	0.0890613	0.0885491
8467	0.0918958	-0.062145
8468	0.0947644	-0.0629985
8469	0.0947644	0.0454971
8470	0.0962951	-0.0363576
8471	0.0962951	0.0197336
8472	0.0944445	0.0313115
8473	0.084333	0.196972
8474	0.0830963	0.0197271
8475	0.0830963	0.0052925
8476	0.0826444	0.00407143
8477	0.0867217	-0.0866654
8478	0.091689	-0.104746
8479	0.091689	0.0161089
8480	0.091689	-0.00216878
8481	0.0908323	0.0116687
8482	0.0908323	0.0994903
8483	0.0909913	-0.00863218
8484	0.0860938	0.0926902
8485	0.0860938	0.0787846
8486	0.0860938	0.0294364
8487	0.0860084	-0.00345155
8488	0.0860084	0.02545
8489	0.089383	-0.0727856
8490	0.089383	0.0159305
8491	0.089383	0.127353
8492	0.0903318	-0.0243751
8493	0.0921594	-0.0420431
8494	0.0921594	0.053619
8495	0.0921594	0.10089
8496	0.0931288	-0.0249541
8497	0.0931288	0.0222694
8498	0.0931288	0.0778756
8499	0.0931288	0.04148
8500	0.0907922	0.041241
8501	0.0863678	0.0832213
8502	0.0866056	-0.00994491
8503	0.0877573	-0.0282738
8504	0.0878721	-0.00756433
8505	0.0905771	-0.0594786
8506	0.0920838	-0.0356252
8507	0.0920838	0.0564505
8508	0.0920838	0.153466
8509	0.0906017	0.0241796
8510	0.0906017	0.0102079
8511	0.0906017	0.119105
8512	0.0906017	0.0441767
8513	0.090424	-0.00187209
8514	0.090424	0.053102
8515	0.090424	0.113367
8516	0.090424	0.0567547
8517	0.090424	0.0271135
8518	0.0910814	-0.0185984
8519	0.0910814	0.0247865
8520	0.0940703	-0.06536
8521	0.0965225	-0.0547839
8522	0.0965225	0.0410899
8523	0.0961663	0.00134896
8524	0.0961663	-0.00726446
8525	0.0961663	0.0598859
8526	0.0930567	0.0565499
8527	0.0899128	0.0574249
8528	0.0899128	0.0330431
8529	0.0899128	0.0905994
8530	0.0899128	-0.0515512
8531	0.0899128	0.0174165
8532	0.0840635	0.111828
8533	0.0817826	0.0406685
8534	0.083236	-0.0340316
8535	0.0874376	-0.0891925
8536	0.0874376	0.066199
8537	0.0906315	-0.0692486
8538	0.0906315	-0.0565519
8539	0.0906315	0.0685673
8540	0.0919685	-0.032229
8541	0.0934779	-0.0357655
8542	0.0961756	-0.0596669
8543	0.100302	-0.0884635
8544	0.100302	-0.0457601
8545	0.100302	0.0489744
8546	0.100302	0.0387155
8547	0.10272	-0.0544662
8548	0.10272	0.02285
8549	0.1043	-0.0378206
8550	0.105855	-0.0374235
8551	0.105855	0.0257726
8552	0.105855	0.0822149
8553	0.105855	0.0394339
8554	0.105855	-0.054929
8555	0.105855	0.188617
8556	0.105855	0.0525046
